sites,transfer,base_delta,sensitivity_delta,base_pee,sensitivity_pee,base_price_emissions,sensitivity_price_emissions,year,base_z_share_pct,sensitivity_z_share_pct,diff_z_share_pp,base_capture_gt,sensitivity_capture_gt,diff_capture_gt,base_net_transfer,sensitivity_net_transfer,diff_net_transfer
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,35,0.9266766614613132,0.6543999399013307,-0.2722767215599825,18.5440069845055,18.868563189196408,0.3245562046909072,3.977006111453835,3.9886385506014195,0.011632439147584606
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,36,0.9266766614607246,0.6543999386645727,-0.2722767227961519,18.816792224278373,19.139875756633927,0.32308353235555387,3.792845738153313,3.805472391145071,0.012626652991758025
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,37,0.9266766614603161,0.6543999374831672,-0.27227672397714897,19.077300105831142,19.398977246764588,0.32167714093344557,3.6169739470160702,3.630550066693301,0.013576119677230825
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,38,0.9266766614600652,0.6543999363506754,-0.2722767251093898,19.326083201308137,19.64641724858913,0.3203340472809941,3.4490176903932,3.46350054355282,0.014482853159619946
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,39,0.9266766614599716,0.6543999352612537,-0.2722767261987179,19.563669213010286,19.882720615528655,0.31905140251836883,3.2886207105457244,3.303969487296423,0.01534877675069879
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,40,0.9266766614600207,0.654399934209556,-0.2722767272504647,19.79056209272258,20.108388578709054,0.31782648598647256,3.135442783974374,3.1516185111723276,0.01617572719795346
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,41,0.9266766614602058,0.6543999331906558,-0.27227672826954996,20.007243110663495,20.323899810139466,0.3166566994759705,2.989158999759604,3.006124458340684,0.016965458581079673
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,42,0.9266766614605142,0.6543999321999785,-0.2722767292605357,20.214171876323405,20.529711438039584,0.3155395617161787,2.8494590703822245,2.867178716414868,0.01771964603264342
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,43,0.9266766614609453,0.6543999312332476,-0.2722767302276977,20.411787313358133,20.72626001646998,0.3144727031118464,2.7160466735618254,2.734486562853154,0.01843988929132845
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,44,0.9266766614614841,0.6543999302864346,-0.27227673117504947,20.600508590604875,20.913962451321737,0.3134538607168622,2.5886388237176337,2.607766539812947,0.019127716095313385
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,45,0.9266766614621398,0.6543999293557188,-0.272276732106421,20.78073601119533,21.09321688462984,0.3124808734345095,2.466965271717949,2.4867498571409636,0.019784585423014533
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,46,0.9266766614628934,0.6543999284374445,-0.27227673302544886,20.952851861652476,21.264403539085578,0.3115516774331013,2.3507679316457315,2.3711798222333322,0.020411890587600734
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,47,0.9266766614637453,0.6543999275280914,-0.2722767339356539,21.117221222771462,21.42788552453993,0.31066430176846893,2.2398003333635885,2.2608112955563704,0.021010962192781868
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,48,0.9266766614646935,0.6543999266242392,-0.27227673484045434,21.274192744005006,21.58400960820839,0.30981686420338406,2.133827099717633,2.1554101706725293,0.02158307095489631
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,49,0.9266766614657285,0.6543999257225379,-0.27227673574319056,21.42409938299548,21.73310695021044,0.30900756721496236,2.0326234472710816,2.054752877669629,0.022129430398547534
1043,15,0.02,0.03,6.8,4.9,21.8,19.9,50,0.926676661466851,0.6543999248196827,-0.27227673664716834,21.567259111822892,21.87549380600487,0.30823469418197647,,,
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,0,14.523680804139719,14.523680804139719,0.0,0.0,0.0,0.0,-0.7544100651677426,-0.7209794452476637,0.0334306199200789
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,1,11.702749053308766,11.500309143841786,-0.20243990946697998,0.05890820933475993,0.05890820933063878,-4.121147867408581e-12,4.594425880154819,5.143242970916422,0.5488170907616032
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,2,9.382222274550351,9.044914509280545,-0.33730776526980577,0.3660978020749326,0.39075353193803153,0.02465572986309894,9.211734300682314,9.874225687051648,0.662491386369334
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,3,7.455157280935317,7.0173190959807314,-0.43783818495458515,0.8882411861408173,0.9424062885900355,0.05416510244921824,12.058968239367527,12.73824454665161,0.6792763072840824
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,4,5.8376670156546195,5.32914298089606,-0.5085240347585591,1.5393907725255929,1.6233208458985189,0.08393007337292602,13.79662221979071,14.538042695461442,0.7414204756707328
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,5,4.498108210464647,3.9446671642305473,-0.5534410462340995,2.2663624223322927,2.3827937986863788,0.11643137635408607,15.081928703183742,15.870367190481836,0.7884384872980945
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,6,3.4038829000924093,2.836397987208221,-0.5674849128841886,3.0485644607950917,3.199732081568442,0.1511676207733501,15.85847671959602,16.647529308965133,0.7890525893691134
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,7,2.536351390202522,1.97838350073673,-0.557967889465792,3.8624307581062,4.0484439097439235,0.1860131516377237,16.358279221601542,17.06445303798621,0.7061738163846663
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,8,1.8700662889157942,1.3510107343780462,-0.519055554537748,4.695785714899216,4.912821754954479,0.21703604005526245,16.60043837248758,17.18145556571779,0.5810171932302097
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,9,1.3792339205927575,0.9095559935228049,-0.4696779270699526,5.537195863545861,5.77940466819112,0.24220880464525862,16.499863938413014,16.8674158612656,0.3675519228525843
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,10,1.0287713776059078,0.6086236539774805,-0.4201477236284272,6.3706835478145365,6.627800820669506,0.25711727285496977,16.16461830704282,16.480871048642513,0.3162527415996941
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,11,0.8046662510553363,0.39466903813151394,-0.40999721292382235,7.185558531458042,7.455103125458123,0.2695445940000809,15.694740548451422,16.006266110280755,0.3115255618293329
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,12,0.6418972860638744,0.2539317083146354,-0.387965577749239,7.975595656155775,8.257513125855525,0.2819174696997493,15.161345457808528,15.440776537867084,0.279431080058556
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,13,0.526933934744045,0.15997811644665544,-0.3669558182973896,8.738013782636557,9.030872879940006,0.29285909730344883,14.632229131793162,14.853164929171264,0.2209357973781021
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,14,0.4365104831751001,0.10442863325306549,-0.3320818499220346,9.473229473225473,9.774393385714092,0.30116391248861873,14.115352153799357,14.245838161223585,0.13048600742422778
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,15,0.36741817207942934,0.08456830500350841,-0.2828498670759209,10.182030824934856,10.487383567864669,0.30535274292981285,13.569226148862853,13.624653627744102,0.055427478881249215
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,16,0.31323730939904565,0.08106983791995188,-0.23216747147909378,10.863078509117827,11.169285636763561,0.30620712764573454,13.017078144831011,13.014350324285807,-0.0027278205452034854
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,17,0.272699739695012,0.08106983787011057,-0.19162990182490142,11.516184077456359,11.820672540489085,0.30448846303272603,12.476187583421126,12.428005523313125,-0.04818206010800097
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,18,0.2421829260621582,0.08106983783600016,-0.16111308822615802,12.14199314270553,12.44274220416574,0.3007490614602091,11.94504149934911,11.86805058552391,-0.07699091382519896
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,19,0.22188953196337355,0.08106983780918674,-0.14081969415418683,12.741077342732979,13.036814120952641,0.2957367782196627,11.426573136943166,11.333297771429907,-0.09327536551325899
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,20,0.21202633068818375,0.0810698377871024,-0.13095649290108136,13.314156684934261,13.60414839703472,0.28999171210045915,10.920032714060497,10.822612798619438,-0.09741991544105844
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,21,0.21202633047931996,0.08106983776851218,-0.13095649271080778,13.861909005989645,14.145948424476074,0.28403941848642944,10.426974404587742,10.334912435797307,-0.0920619687904356
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,22,0.21202633044956665,0.08106983775269584,-0.13095649269687082,14.385008411571135,14.663363433776254,0.278355022205119,9.956107374402563,9.869162205107237,-0.08694516929532625
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,23,0.21202633042793081,0.0810698377391837,-0.1309564926887471,14.884564465643223,15.157490931541759,0.27292646589853575,9.50643285157402,9.42437418786569,-0.08205866370833093
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,24,0.21202633041037494,0.08106983772764628,-0.13095649268272866,15.361636793573695,15.629379028445129,0.26774223487143445,9.076997016154204,8.99960492905422,-0.0773920870999838
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,25,0.2120263303955089,0.08106983771783943,-0.13095649267766946,15.817237329733103,16.080028662407813,0.2627913326747091,8.666888977161816,8.593953436124739,-0.07293554103707756
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,26,0.2120263303826296,0.08106983770957393,-0.13095649267305567,16.252332463942764,16.510395721723967,0.25806325778120254,8.275238840462219,8.206559267873882,-0.06867957258833712
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,27,0.21202633037131446,0.0810698377026992,-0.13095649266861525,16.66784509131736,16.921393072627524,0.2535479813101631,7.901215863605925,7.836600709331515,-0.06461515427441
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,28,0.2120263303612821,0.08106983769709064,-0.13095649266419146,17.064656569849035,17.31389249560391,0.2492359257548742,7.544026693712624,7.483293028793407,-0.0607336649192165
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,29,0.21202633035232862,0.08106983769264423,-0.1309564926596844,17.443608589885997,17.688726534553354,0.24511794466735637,7.202913684663397,7.145886813299899,-0.05702687136349738
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,30,0.21202633034430193,0.08106983768927133,-0.13095649265503062,17.805504959470426,18.046690262728106,0.24118530325768006,6.877153290031828,6.823666379030717,-0.05348691100111047
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,31,0.21202633033708157,0.08106983768689505,-0.13095649265018652,18.15111330932322,18.38854296918936,0.2374296598661374,6.56605452834504,6.515948253243467,-0.05010627510157306
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,32,0.2120263303305712,0.08106983768544872,-0.1309564926451225,18.481166721091597,18.715009769361274,0.2338430482696765,6.268957517419232,6.222079724536375,-0.04687779288285743
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,33,0.21202633032469045,0.08106983768487341,-0.13095649263981704,18.796365282313644,19.026783143097816,0.23041786078417203,5.985232074661364,5.94143745836001,-0.04379461630135406
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,34,0.21202633031937188,0.08106983768511772,-0.13095649263425416,19.097377571397743,19.324524403525515,0.2271468321277723,5.714276380367088,5.673426174840989,-0.04085020552609908
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,35,0.21202633031455762,0.08106983768613643,-0.13095649262842118,19.384842075767125,19.60886509977732,0.2240230240101937,5.455515701180724,5.417477386113686,-0.038038315067038475
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,36,0.21202633031019974,0.08106983768788956,-0.13095649262231018,19.65936854617715,19.88040835659271,0.22103981041556153,5.2084011710086315,5.173048190481062,-0.035352980527569855
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,37,0.2120263303062564,0.08106983769034252,-0.13095649261591386,19.9215392900785,20.139730153626545,0.2181908635480454,4.9724086268006,4.939620120847618,-0.03278850595298177
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,38,0.2120263303026882,0.08106983769346472,-0.13095649260922348,20.171910406769456,20.387380547178708,0.21547014040925205,4.747037496729952,4.716698044980983,-0.03033945174896857
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,39,0.21202633029946522,0.08106983769722925,-0.13095649260223596,20.411012966956804,20.623884836937577,0.21287186998077345,4.5318097384133385,4.503809115270157,-0.02800062314318108
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,40,0.21202633029655543,0.08106983770161369,-0.13095649259494174,20.639354139228345,20.849744680210932,0.21039054098258703,4.3262688249188495,4.300501765752355,-0.025767059166494022
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,41,0.21202633029393406,0.0810698377065982,-0.13095649258733585,20.857418265825146,21.065439156008466,0.20802089018332026,4.129978776411265,4.10634475428105,-0.02363402213021537
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,42,0.21202633029157683,0.08106983771216592,-0.13095649257941092,21.06566788999652,21.271425781232438,0.20575789123591903,3.9425232353802886,3.9209262478034157,-0.021596987576872895
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,43,0.21202633028946571,0.08106983771830312,-0.1309564925711626,21.264544737116324,21.46814148113262,0.2035967440162949,3.763504583490417,3.7438529488073784,-0.019651634683038655
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,44,0.21202633028757997,0.08106983772499896,-0.13095649256258102,21.45447065164163,21.656003516083018,0.20153286444138985,3.592543098179197,3.574749261084892,-0.01779383709430471
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,45,0.21202633028590237,0.081069837732244,-0.13095649255365838,21.635848491901356,21.83541036664738,0.19956187474602416,3.4292761472147717,3.41325649304179,-0.016019654172981568
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,46,0.212026330284418,0.0810698377400319,-0.1309564925443861,21.809062984612837,22.00674257880962,0.19767959419678505,3.273357419504281,3.2590320968651785,-0.014325322639102467
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,47,0.21202633028311363,0.08106983774835741,-0.13095649253475622,21.974481540938797,22.170363571163165,0.195882030224368,3.1244561905214963,3.111748941933169,-0.012707248588327058
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,48,0.2120263302819759,0.08106983775721777,-0.13095649252475813,22.13245503581564,22.326620405770115,0.19416536995447586,2.98225662079606,2.9710946209273343,-0.01116199986872557
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,49,0.21202633028099474,0.08106983776661128,-0.13095649251438346,22.28331855220617,22.475844524326845,0.19252597212067712,2.8464570859751435,2.8367707871747108,-0.009686298800432702
1043,20,0.02,0.03,6.8,4.9,26.8,24.9,50,0.21202633028015844,0.08106983777653891,-0.13095649250361951,22.427392091855637,22.618352451196074,0.19096035934043698,,,
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,0,14.523680804139719,14.523680804139719,0.0,0.0,0.0,0.0,-0.8648558811880785,-0.8141760974713391,0.050679783716739424
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,1,11.324124987942579,11.078611155863202,-0.24551383207937683,0.058908207114029665,0.05890820934590124,2.2318715764413355e-09,6.922241894509981,7.664605055549751,0.7423631610397701
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,2,8.739064826474216,8.332338099464012,-0.40672672701020396,0.40795567928941523,0.43429189618251485,0.026336216893099618,12.976225733181856,13.96491186689868,0.9886861337168238
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,3,6.620250877153934,6.107877491519028,-0.5123733856349055,0.981667618706382,1.0433206527089567,0.061653034002574714,16.623296842153195,17.59811891802924,0.9748220758760446
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,4,4.883908312873653,4.307507330748286,-0.5764009821253673,1.6869255534356,1.782812171219149,0.0958866177835489,18.95775537209639,20.05855597197804,1.1008005998816515
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,5,3.4851454649895843,2.8932801655279348,-0.5918652994616496,2.474012350466751,2.6090440052944643,0.1350316548277135,20.531266775100544,21.54766094570321,1.0163941706026662
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,6,2.3950687844487897,1.8312855503228662,-0.5637832341259235,3.315038923026833,3.4860712292141613,0.17103230618732823,21.461889491609476,22.304602815697955,0.8427133240884785
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,7,1.5812963664912225,1.0865910775482455,-0.49470528894297705,4.186571147025461,4.387227242073408,0.2006560950479468,21.894605162070135,22.455785844318108,0.5611806822479721
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,8,1.0047756073723615,0.5921295789452552,-0.4126460284271063,5.070651709598877,5.290347844932938,0.21969613533406118,21.766603882836545,22.19999388661308,0.4333900037765339
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,9,0.6246821423284162,0.2755085493666328,-0.3491735929617834,5.946473818049554,6.180622453623158,0.23414863557360377,21.322815759951457,21.63168575959837,0.3088699996469124
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,10,0.3648441132130157,0.09219622884608455,-0.2726478843669311,6.802398938657916,7.046651141285935,0.24425220262801872,20.796368778016205,20.906816886871212,0.11044810885500667
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,11,0.19773291572052512,0.012746226096744603,-0.1849866896237805,7.635886355487827,7.883029061384292,0.24714270589646503,20.083165922065824,20.071119287880006,-0.012046634185818306
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,12,0.10238676071868406,1.8162677613948537e-10,-0.10238676053705728,8.44005839209919,8.685873832900995,0.24581544080180606,19.31700719550737,19.18459908358883,-0.13240811191854007
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,13,0.057262608450066844,1.6714413815558885e-10,-0.057262608282922706,9.213211492940474,9.453257796245936,0.24004630330546206,18.509451318316707,18.321149890222394,-0.18830142809431294
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,14,0.032239162153625094,1.567114605101009e-10,-0.03223916199691363,9.953855741993323,10.186103791856084,0.23224804986276126,17.71237529304746,17.4965623121623,-0.2158129808851612
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,15,0.014258753979043453,1.4846135906223974e-10,-0.014258753830582093,10.662468487166905,10.885966284343823,0.2234977971769183,16.9410226311933,16.709087288602554,-0.2319353425907451
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,16,0.0034639128384400053,1.4169629323085715e-10,-0.003463912696743712,11.3401379936806,11.554329775889101,0.214191782208502,16.19348638546427,15.957054479439345,-0.23643190602492403
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,17,6.107300930657099e-08,1.3604926596534182e-10,-6.093696004060565e-08,11.987877449603445,12.192611955067804,0.20473450546435856,15.469232796536284,15.238868722256782,-0.23036407427950145
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,18,5.6045834427390416e-08,1.3129669955385461e-10,-5.591453772783656e-08,12.606646761927635,12.80216670395916,0.1955199420315239,14.773002636184534,14.553006648774202,-0.2199959874103321
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,19,5.3440062040076656e-08,1.2729011512354553e-10,-5.331277192495311e-08,13.197566867816306,13.384286969911187,0.1867201020948812,14.108107991399557,13.898013453577612,-0.21009453782194498
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,20,5.149133027122279e-08,1.2392480957638602e-10,-5.13674054616464e-08,13.761891187897419,13.940207508055295,0.1783163201578759,13.47313853406803,13.27249980828246,-0.20063872578556996
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,21,4.9913288673829166e-08,1.2112340962060778e-10,-4.979216526420856e-08,14.300816729672277,14.471107500387603,0.17029077071532583,12.866747409310191,12.675138914582037,-0.191608494728154
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,22,4.859461495896317e-08,1.188264302051194e-10,-4.847578852875805e-08,14.815486626445932,14.978113056971864,0.16262643052593262,12.287648380458254,12.104663689930288,-0.18298469052796662
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,23,4.747614164246112e-08,1.169865148712542e-10,-4.7359155127589864e-08,15.30699256205628,15.462299604570035,0.15530704251375482,11.734613100955535,11.559864079889653,-0.17474902106588175
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,24,4.652083439482233e-08,1.1556477729794518e-10,-4.640526961752438e-08,15.776377086478618,15.924694167766603,0.14831708128798482,11.206468508913721,11.039584491443904,-0.16688401746981718
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,25,4.5703075124104226e-08,1.145284187194473e-10,-4.558854670538478e-08,16.224635827212552,16.366277547425284,0.14164172021273203,10.702094338908154,10.542721341829909,-0.15937299707824515
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,26,4.500391313871754e-08,1.1384915549717224e-10,-4.4890063983220364e-08,16.652719601140433,16.787986401099403,0.13526679995896984,10.220420745751946,10.068220717690812,-0.15220002806113442
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,27,4.440864504264136e-08,1.135021758753546e-10,-4.4295142866766e-08,17.061536431337203,17.190715229807978,0.1291787984707753,9.760426035215186,9.615076139584565,-0.14534989563062162
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,28,4.3905455820344565e-08,1.1346544693828725e-10,-4.379199037340628e-08,17.45195347310832,17.575318275392277,0.12336480228395885,9.321134496876818,9.18232642710603,-0.1388080697707874
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,29,4.3484599667074534e-08,1.1371925316169424e-10,-4.337088041391284e-08,17.824798853342458,17.94261133247747,0.11781247913501147,8.901614334513756,8.769053660094487,-0.13256067441926866
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,30,4.3137878320604346e-08,1.1424588619699643e-10,-4.302363243440735e-08,18.18086342707923,18.293373478882188,0.11251005180295692,8.500975689637244,8.374381231601838,-0.12659445803540592
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,31,4.285829352974905e-08,1.1502943117739853e-10,-4.274326409857165e-08,18.520902455018557,18.628348728147245,0.10744627312868715,8.118368753984676,7.997471988491897,-0.12089676549277861
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,32,4.263980625693267e-08,1.1605561237430558e-10,-4.252375064455836e-08,18.84563720553001,18.948247607687875,0.10261040215786466,7.752981966963157,7.637526455726156,-0.11545551123700104
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,33,4.24771637486986e-08,1.1731167543603267e-10,-4.235985207326257e-08,19.155756484559276,19.253748665917897,0.0979921813586202,7.404040294221119,7.293781140570128,-0.1102591536509907
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,34,4.2365771119473786e-08,1.1878628779058355e-10,-4.2246984831683204e-08,19.451918096677957,19.54549991154167,0.09358181486371109,7.070803583697227,6.965506913123093,-0.10529667057413405
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,35,4.2301592963288735e-08,1.2046945084181145e-10,-4.218112351244692e-08,19.73475024037512,19.82412018806758,0.08936994769246098,6.752564995658875,6.652007459735435,-0.10055753592344008
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,36,4.2281075782575554e-08,1.2235241735204278e-10,-4.215872336522351e-08,20.00485284055057,20.09020048645803,0.08534764590746136,6.448649503400758,6.352617806034168,-0.09603169736659023
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,37,4.2301085254525784e-08,1.244276116946273e-10,-4.217665764283116e-08,20.262798821035886,20.344305198700425,0.08150637766453883,6.158412461423094,6.0667029064235285,-0.09170955499956523
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,38,4.235885437954892e-08,1.2668855200366735e-10,-4.2232165827545254e-08,20.509135319842557,20.586973314958385,0.07783799511582856,5.881238238052176,5.793656297067461,-0.08758194098471517
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,39,4.245193984566817e-08,1.29129774129894e-10,-4.232281007153828e-08,20.744384849715175,20.818719566842162,0.07433471712698747,5.616538909603272,5.532898809499036,-0.08364010010423595
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,40,4.257818477458101e-08,1.3174675776509e-10,-4.244643801681592e-08,20.96904640645087,21.04003551922321,0.0709891127723381,5.363753013315936,5.28387734212615,-0.07987567118978589
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,41,4.2735686557974436e-08,1.3453585525947376e-10,-4.2601150702714964e-08,21.183596527336363,21.251390612909375,0.06779408557301281,5.12234435641607,5.046063687029247,-0.07628066938682299
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,42,4.292276885119599e-08,1.3749422366606113e-10,-4.278527462752993e-08,21.388490301947428,21.453233160391648,0.06474285844421956,4.891800878779595,4.818953409561074,-0.07284746921852037
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,43,4.3137957031274615e-08,1.406197604744004e-10,-4.2997337270800214e-08,21.584162337454785,21.645991296775293,0.06182895932050769,4.671633566784113,4.602064778373455,-0.06956878841065794
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,44,4.3379956589553375e-08,1.4391104338996986e-10,-4.3236045546163405e-08,21.771027680484366,21.830073887911425,0.059046207427059016,4.4613754160455015,4.394937743600483,-0.06643767244501841
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,45,4.36476340425224e-08,1.4736727442006043e-10,-4.350026676810234e-08,21.94948269748656,22.005871397656648,0.05638870017008912,4.260580440839255,4.197132961030974,-0.06344747980828114
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,46,4.394000002503153e-08,1.5098822833464688e-10,-4.3789011796696886e-08,22.119905915482917,22.17375671609912,0.05385080061620329,4.068822728104774,4.008230860200547,-0.060591867904226326
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,47,4.425619428899101e-08,1.5477420563198795e-10,-4.410142008335902e-08,22.282658824972543,22.334085950508438,0.0514271255358949,3.885695534026755,3.8278307544264485,-0.05786477960030645
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,48,4.459547237406581e-08,1.587259899214854e-10,-4.4436746384144325e-08,22.438086646701834,22.487199180686787,0.04911253398495319,3.7108104212772592,3.655549990897302,-0.05526043037995709
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,49,4.49571937627439e-08,1.6284480962418559e-10,-4.479434895311972e-08,22.5865190639241,22.633421180324007,0.046902116399905935,3.5437964350876943,3.4910231390152022,-0.05277329607249204
1043,25,0.02,0.03,6.8,4.9,31.8,29.9,50,4.53408113256622e-08,1.671323038383868e-10,-4.5173679021823815e-08,22.728270921702006,22.773062105886027,0.04479118418402095,,,
