context,model,sites,xi,price_model,pee,metric,abs_metric,source_kind,source_file
price_stochasticity,constrained,78,1,common_variance,6.1,0.022778045994008306,0.022778045994008306,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,1,common_variance,6.2,0.005061040073617833,0.005061040073617833,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,1,common_variance,6.3,-0.011923516713326688,0.011923516713326688,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,1,common_variance,6.4,-0.027216993703619137,0.027216993703619137,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,1,common_variance,6.5,-0.03774809865659236,0.03774809865659236,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,1,common_variance,6.6,-0.048007865334852566,0.048007865334852566,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,1,common_variance,6.7,-0.060933647563406204,0.060933647563406204,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,1,common_variance,6.8,-0.07329953965457225,0.07329953965457225,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,1,common_variance,6.9,-0.08418360391993998,0.08418360391993998,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,1,common_variance,7.0,-0.09688285799760861,0.09688285799760861,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,5.0,0.3010242145564589,0.3010242145564589,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,5.1,0.2790499223257831,0.2790499223257831,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,5.2,0.2633286182051521,0.2633286182051521,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,5.3,0.24396858840295788,0.24396858840295788,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,5.4,0.22682075769984458,0.22682075769984458,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,5.5,0.20657112462543312,0.20657112462543312,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,5.6,0.18544990216818535,0.18544990216818535,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,5.7,0.17273454906926097,0.17273454906926097,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,5.8,0.15322017133172644,0.15322017133172644,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,5.9,0.13538189267073275,0.13538189267073275,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,6.0,0.11430347534742803,0.11430347534742803,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,6.1,0.09886179914024938,0.09886179914024938,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,6.2,0.08339323764401031,0.08339323764401031,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,6.3,0.06754060971387461,0.06754060971387461,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,6.4,0.043864771168216674,0.043864771168216674,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,6.5,0.02157386755148771,0.02157386755148771,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,6.6,0.004475773496438788,0.004475773496438788,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,6.7,-0.0040289671602400596,0.0040289671602400596,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,6.8,-0.013553011548270323,0.013553011548270323,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,6.9,-0.023593484823404055,0.023593484823404055,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
price_stochasticity,constrained,78,inf,common_variance,7.0,-0.03658456827800763,0.03658456827800763,mpc_shadow_price_local_log,job-outs/stage_mpc/03_mpc_prices/0001_run.out
