beta_gamma_0,beta_gamma_1,beta_gamma_2,beta_gamma_3,beta_gamma_4,beta_gamma_5,beta_theta_0,beta_theta_1,beta_theta_2,beta_theta_3,beta_theta_4,beta_theta_5,beta_theta_6,beta_theta_7,nu_gamma_0,nu_gamma_1,nu_gamma_2,nu_gamma_3,nu_gamma_4,nu_gamma_5,nu_gamma_6,nu_gamma_7,nu_gamma_8,nu_gamma_9,nu_gamma_10,nu_gamma_11,nu_gamma_12,nu_gamma_13,nu_gamma_14,nu_gamma_15,nu_gamma_16,nu_gamma_17,nu_gamma_18,nu_gamma_19,nu_gamma_20,nu_gamma_21,nu_gamma_22,nu_gamma_23,nu_gamma_24,nu_gamma_25,nu_gamma_26,nu_gamma_27,nu_gamma_28,nu_gamma_29,nu_gamma_30,nu_gamma_31,nu_gamma_32,nu_gamma_33,nu_gamma_34,nu_gamma_35,nu_gamma_36,nu_gamma_37,nu_gamma_38,nu_gamma_39,nu_gamma_40,nu_gamma_41,nu_gamma_42,nu_gamma_43,nu_gamma_44,nu_gamma_45,nu_gamma_46,nu_gamma_47,nu_gamma_48,nu_gamma_49,nu_gamma_50,nu_gamma_51,nu_gamma_52,nu_gamma_53,nu_gamma_54,nu_gamma_55,nu_gamma_56,nu_gamma_57,nu_gamma_58,nu_gamma_59,nu_gamma_60,nu_gamma_61,nu_gamma_62,nu_gamma_63,nu_gamma_64,nu_gamma_65,nu_gamma_66,nu_gamma_67,nu_gamma_68,nu_gamma_69,nu_gamma_70,nu_gamma_71,nu_gamma_72,nu_gamma_73,nu_gamma_74,nu_gamma_75,nu_gamma_76,nu_gamma_77,nu_theta_0,nu_theta_1,nu_theta_2,nu_theta_3,nu_theta_4,nu_theta_5,nu_theta_6,nu_theta_7,nu_theta_8,nu_theta_9,nu_theta_10,nu_theta_11,nu_theta_12,nu_theta_13,nu_theta_14,nu_theta_15,nu_theta_16,nu_theta_17,nu_theta_18,nu_theta_19,nu_theta_20,nu_theta_21,nu_theta_22,nu_theta_23,nu_theta_24,nu_theta_25,nu_theta_26,nu_theta_27,nu_theta_28,nu_theta_29,nu_theta_30,nu_theta_31,nu_theta_32,nu_theta_33,nu_theta_34,nu_theta_35,nu_theta_36,nu_theta_37,nu_theta_38,nu_theta_39,nu_theta_40,nu_theta_41,nu_theta_42,nu_theta_43,nu_theta_44,nu_theta_45,nu_theta_46,nu_theta_47,nu_theta_48,nu_theta_49,nu_theta_50,nu_theta_51,nu_theta_52,nu_theta_53,nu_theta_54,nu_theta_55,nu_theta_56,nu_theta_57,nu_theta_58,nu_theta_59,nu_theta_60,nu_theta_61,nu_theta_62,nu_theta_63,nu_theta_64,nu_theta_65,nu_theta_66,nu_theta_67,nu_theta_68,nu_theta_69,sigma_u_gamma,sigma_u_theta,sigma_v_gamma,sigma_v_theta
6.20456,0.0072428586,-0.069598469,0.10618221,-0.19572832,0.15994349,4.1552297,-0.30377186,-0.20441006,4.648239,-4.8361508,-0.057286649,-0.01259116,0.50997714,-0.096233963,-0.43469723,-0.36200519,-0.094726062,-0.11577617,-0.10094303,0.018435102,-0.069061513,0.11693845,-0.0066548331,0.1828453,-0.062470039,-0.037604617,-0.16206807,-0.011625617,-0.13358949,-0.011703739,0.14374663,0.050483141,0.1730281,0.079994039,-0.15938615,-0.48778349,-0.060937189,0.014791577,0.04297513,-0.019524097,-0.038220788,0.22924502,0.18972953,0.2992006,0.39817653,0.17314268,-0.16797012,-0.52449769,0.057830506,0.019354299,0.049028147,0.049988983,0.019225157,0.12050545,0.30210642,0.48430961,0.40256202,0.32617463,0.10285572,-0.077788213,-0.12530152,-0.044011449,0.043760422,0.044533454,-0.021724631,0.21723554,0.30487257,0.40531257,0.40147521,0.10744474,-0.12729371,0.048714636,-0.028902912,-0.11639575,0.13058697,-0.010776407,0.16251538,0.17641235,0.20769667,0.21077761,0.11018923,-0.081711931,-0.12713582,-0.14870062,-0.12627767,0.0058528191,0.016395545,-0.026783685,-0.34584546,-0.33898363,-0.15296317,0.2589235,-0.12586264,-0.077965978,0.18177705,-0.12945004,0.020694452,0.026785276,-0.58446186,0.18447485,-0.65067835,-0.011058534,-0.58204926,-0.53128291,0.091593626,-0.89265186,-0.28979939,0.10621193,0.10782008,-0.14190562,-0.45316447,0.031912186,-0.16241851,0.019849329,-0.18476232,-0.42342379,-0.67034694,-0.0073330266,-0.21441761,0.09079097,0.17411609,-0.73351342,0.052579276,0.57297944,0.012470121,0.098058252,0.26994669,0.14676288,0.33028886,-0.60762356,-0.29032213,0.04627423,0.1178075,-0.82896689,0.39983187,0.67413933,0.26070306,0.081190653,-0.43741068,-0.92351172,-0.46930413,-0.38781165,-0.32795054,0.46433409,-0.51980448,-0.49821789,-0.76450969,-0.090439196,-0.069738081,0.23801046,0.012304861,0.2117643,0.4255932,-0.23277694,0.38417128,-0.31641559,0.43991669,0.20577299,-0.56614219,-0.46514484,0.10657337,0.12442209,0.38619459,0.17157928,0.42836619
6.2164969,0.021311168,-0.060900214,0.098073718,-0.19579974,0.15082215,4.1401337,-0.42869895,-0.28237315,2.542812,-2.6573772,-0.098456626,-0.021281039,0.52398451,-0.10283135,-0.33372475,-0.2303827,-0.065394757,-0.21134093,-0.071027613,-0.093249447,-0.08157365,0.080862753,0.094149523,0.14065029,0.019867418,-0.067857039,-0.20246396,-0.086721204,-0.18445991,0.017719481,0.17032833,0.11916739,0.068409023,0.11687607,-0.30287355,-0.48305832,0.10399331,-0.070977816,-0.090194973,-0.018581823,0.0047785611,0.12626672,0.14275524,0.31781764,0.3056497,0.16341473,-0.062353537,-0.54057241,-0.053585848,-0.035350124,-0.065881633,0.031809391,0.092611778,0.19910517,0.3665396,0.37660863,0.37426463,0.31941335,0.09464069,-0.11540234,-0.14057004,-0.029978646,0.014065199,0.085561538,0.057194355,0.2252413,0.31360649,0.36098835,0.40365615,0.06348616,-0.19925271,-0.067998219,-0.06254404,-0.032489948,0.10564741,-0.043801781,0.20751375,0.15217737,0.092687719,0.16745631,0.1057039,-0.008870615,-0.096049327,-0.15598109,-0.03647573,-0.00067563887,0.043027373,-0.018185616,-0.28703322,-0.35537495,-0.15680724,0.55963877,0.46675558,0.1725657,0.78855897,0.31325913,0.29701619,-0.99289533,-0.62461494,0.098860645,-0.45215793,0.18452322,-0.37412098,-0.41470282,-0.036220756,-0.9233174,-0.046638571,0.0017316557,-0.50400216,0.21290965,0.08059729,-0.075710775,0.052295486,-0.33262879,-0.12741845,-0.056234194,0.51372308,-0.0067503474,-0.19984829,-0.14157003,-0.34244534,-1.322889,0.2684387,0.12973619,-0.040291604,-0.015646088,-0.11630145,-0.19664851,0.19230962,0.57422745,-0.59603429,0.097706622,-0.57659355,-0.53407964,0.12397196,-0.054846619,-0.25574143,0.45910893,-0.11030407,-1.2317327,0.12927425,-0.36207811,0.45341075,-0.20765139,-0.099309298,-0.30559822,0.79027765,0.26011489,0.39745108,0.26478632,-0.56185639,0.19722326,0.50904169,-0.44776203,0.29812024,0.30410466,0.72613706,-0.19749703,-0.72263405,-0.3358283,-0.043779597,0.12537822,0.40085663,0.22066423,0.45274979
6.2136526,0.021562231,-0.071758221,0.11230456,-0.20655773,0.14041108,4.1169924,-0.33559465,-0.15356513,2.72986,-2.8783017,-0.087851667,-0.048622788,0.55432754,-0.11215754,-0.42442486,-0.30429669,-0.20256996,-0.22065572,-0.18608232,4.8662626e-05,-0.057828597,0.19197484,0.015456468,0.20812637,-0.02470307,-0.1058086,-0.20502882,-0.031514341,-0.17506714,-0.043976657,0.11826911,0.076599086,0.14068234,0.11747629,-0.16318213,-0.42974871,-0.084853247,-0.051901946,-0.10071942,-0.076596338,-0.0516553,0.19688723,0.16473771,0.30064775,0.38699774,0.25343748,-0.12911951,-0.52154861,0.033003036,0.0097147124,0.013674592,0.020548793,-0.0084627986,0.12458474,0.30425738,0.48185616,0.39621193,0.34694254,0.093509116,-0.077969579,-0.069140383,-0.04401113,0.019933045,0.019315844,-0.02779405,0.2187144,0.31201355,0.39270965,0.4070154,0.12809411,-0.13686894,0.0015240653,-0.0040146975,-0.1091616,0.10976405,0.0092260623,0.13708849,0.16354648,0.20975238,0.19203638,0.15412774,0.019181924,-0.15433578,-0.13545368,-0.15872718,0.044943024,-0.040854475,-0.068780821,-0.29127017,-0.32279221,-0.22790279,0.49360267,0.67235004,0.79376805,0.93624844,0.21396655,0.71396052,-1.0198743,-0.5771334,0.48668652,-0.93263526,-0.15386731,-0.86316345,-0.29930262,0.030025988,-0.91313546,-0.07010435,-0.11982159,-0.22132872,0.12497744,0.30154121,0.19899855,-0.24137774,-0.017148784,-0.20400562,0.062727738,0.73369746,-0.28098118,-0.13578044,-0.46381067,-0.56968459,-1.2853015,0.13695485,0.2501978,-0.24007918,0.048482826,0.72078756,-0.065559982,0.073009502,0.4374184,-0.41211017,0.07034643,-1.3029854,-0.36163637,-0.23659091,0.0067819135,-0.60813728,-0.077162848,-0.27983822,-1.346148,-0.012824884,-0.52461863,0.53430083,0.076344691,-0.5130044,-0.27466224,0.33282335,-0.39481473,0.010533221,0.38489403,-0.4714029,0.055557414,0.64117326,-0.32119711,0.4975591,1.0773154,0.92933758,0.27865777,-0.66611137,-0.52334721,0.23590721,0.12776428,0.40316396,0.20028322,0.58464451
6.2325607,0.026178733,-0.065388203,0.10558009,-0.21222432,0.12196532,4.1744198,-0.33617636,-0.15730345,-0.17694258,-0.0045210079,-0.038539983,0.014870212,0.44892163,-0.19191768,-0.44028843,-0.15299453,-0.19140226,-0.30833609,-0.15695098,-0.097075993,-0.17204934,0.056880641,0.078889553,0.23532628,0.010080078,-0.14656564,-0.27152666,-0.16063245,-0.19262658,-0.028504345,0.16953417,0.074796922,0.14951485,0.12459517,-0.20666397,-0.37372717,-0.017495506,-0.11827509,-0.072956745,-0.038498661,-0.040361449,0.15908647,0.15783204,0.33564066,0.3553345,0.2086181,-0.052987058,-0.49001648,-0.051386459,-0.069540234,-0.060759457,-0.0045168611,0.013545229,0.11875152,0.36259439,0.38408421,0.41486934,0.35881433,0.18194465,-0.059082323,-0.067488986,-0.022572944,-0.003998334,0.0085330326,-0.014717801,0.18619325,0.31806309,0.35185003,0.37215937,0.05277504,-0.20463644,0.034095821,0.022752425,-0.041459533,0.06931223,0.021444353,0.1703638,0.084843172,0.13111545,0.12432433,0.078450128,-0.10361363,-0.14552033,-0.11543168,0.018673981,-0.023178065,-0.013238857,-0.069223329,-0.30551994,-0.41072891,-0.17752084,0.23803836,-0.48727776,0.23450366,0.15774742,0.52976481,-0.17039071,0.10567681,0.063166747,-0.4049147,-0.29816745,0.19562109,-0.17833966,-0.63193648,0.14779059,-1.5271242,-0.57436447,-0.15952521,0.47209075,0.12443593,-0.59727923,-0.26044737,0.734606,-0.49586532,-0.21230094,0.41850546,-0.57161453,0.17935141,-0.42133793,0.47635668,-0.29620117,-1.5303735,0.9811458,0.82134531,-0.053388022,-0.041836105,-0.62843392,-0.090551631,-0.022083867,-0.58912167,-0.5819841,0.22851995,0.88064599,-0.66039102,1.0240662,0.4936786,-0.58407163,0.61026647,-0.47903276,-1.1101854,0.58449024,-0.24334517,-0.26867304,0.27445192,-0.29232508,-0.98743421,-0.78023486,0.64888986,-1.0770314,-0.17836193,0.35191043,0.20111847,0.37770994,-0.043730569,0.1298167,0.25294285,0.58847151,-0.19740394,-0.73418028,-0.42673169,-0.18417258,0.12257592,0.36646958,0.20047473,0.58343093
6.2130347,0.019137963,-0.05372153,0.11517485,-0.21526351,0.13782888,4.0816376,-0.30660387,-0.19650176,0.053425177,-0.23086503,-0.059399547,0.05714436,0.53747123,-0.13236387,-0.35622798,-0.27162385,-0.16609618,-0.25194077,-0.14970447,-0.079366318,-0.058188253,0.10110191,0.070399186,0.21138441,0.034680374,-0.16317371,-0.24649319,-0.090242303,-0.18289776,-0.009168894,0.11439154,0.1070147,0.1723891,0.12487347,-0.20103439,-0.46558941,-0.074517774,-0.05334896,-0.1052295,-0.082302309,-0.039179848,0.16009417,0.14436391,0.39344987,0.35834932,0.16947829,-0.091989154,-0.51136943,-0.025552594,0.014403273,-0.019412288,0.016545865,0.014576999,0.14133281,0.39065816,0.42592409,0.34462767,0.31338683,0.066857535,-0.05487454,-0.13714419,-0.032138605,0.046838115,0.081682271,0.038573832,0.27881537,0.28053294,0.35803689,0.41395571,0.15589379,-0.18244666,0.062051322,-0.029886685,-0.0758907,0.14791639,-0.075175588,0.2120928,0.22518708,0.141034,0.17289667,0.047956927,-0.040557514,-0.063364864,-0.14401811,-0.14023672,0.0025251761,0.017922924,-0.090196506,-0.29571123,-0.29231879,-0.093507707,0.27954061,-0.50455494,-0.10584117,0.56988477,0.24070564,0.13324382,-0.83517496,0.12723135,-0.38242414,-0.60924371,-0.078989009,-0.55964288,-0.45912842,0.023819798,-1.3998548,-0.36525829,0.1858884,0.56681831,0.37745067,-0.45711391,0.040235777,0.54607275,-0.11955662,-0.07155637,0.11747921,-0.42785057,0.14226956,-0.26976952,-0.35904798,-0.54846925,-1.2997913,0.77504458,0.70346393,-0.058183118,0.25105469,-0.30749918,-0.024533671,0.26018532,-1.05137,-0.44993972,0.044963477,0.80629605,-0.42171962,0.6958616,0.0011164836,-0.097422379,0.15547085,-0.23050749,-0.88088671,-0.092960126,-0.36443161,0.27350792,0.31208193,-0.17975317,-0.61273381,-0.81570508,-0.024641217,-1.0050326,0.027774122,0.22759322,-0.016275097,0.3934994,-0.10150876,0.57374009,0.24189008,0.11809734,-0.038350119,-0.78604987,-0.49464337,-0.33184166,0.1278989,0.41381037,0.17522145,0.50177311
6.2241873,0.039790436,-0.058815818,0.094218992,-0.19739732,0.14574131,4.1135026,-0.46504583,-0.33230044,1.0131119,-1.1606523,-0.18193103,-0.038727984,0.46693616,-0.14370394,-0.35697023,-0.39095369,-0.19537419,-0.31194627,-0.13825788,-0.031167352,-0.061873396,0.13603186,0.045790094,0.19323419,-0.043831717,-0.11109398,-0.24961202,-0.054559434,-0.21445219,-0.042984201,0.17269054,0.03442358,0.11981676,0.15482542,-0.2621282,-0.4892969,0.0093473857,-0.094856104,-0.055651502,-0.014065648,0.0011473163,0.16389858,0.16424703,0.30786453,0.35775711,0.14728677,-0.02877731,-0.53898831,-0.052784304,-0.054289926,-0.056789676,0.011534242,0.053712606,0.12844501,0.28579557,0.40156901,0.42252771,0.3605092,0.15419515,-0.070749546,-0.14744953,-0.060985702,0.040643733,0.045947995,-0.022297623,0.19306286,0.30453143,0.38152006,0.38772523,0.016224249,-0.16600877,0.0059291893,-0.043514117,-0.036718435,0.13079178,-0.008832277,0.19340638,0.15648808,0.076967397,0.23423337,0.084395714,0.040081394,-0.074128191,-0.093639275,-0.018968559,0.0050232067,0.018202466,-0.0467991,-0.27489434,-0.32908931,-0.25652155,0.61246251,0.53678453,0.14892959,0.34089866,0.20269884,0.24855233,0.048122794,-0.15105385,0.21855106,-0.47343037,0.063141569,-0.24367236,-0.4806756,0.040663761,-0.6242877,-0.1922374,-0.51643004,-0.13915106,-0.18937601,0.062367516,-0.19437504,-0.085956669,-0.38880191,-0.27606533,-0.35665056,0.78193258,0.29131068,-0.17207886,0.23557142,0.37463386,-0.95396381,0.13091349,0.19456648,0.024864724,0.15606866,0.14796125,-0.077999502,-0.023904359,0.732327,-0.48301263,-0.045785943,-0.14711952,-0.25588531,0.19961679,0.11143759,0.77320418,0.26634357,-0.33750028,-1.0882855,0.36642784,-0.45609682,-0.025448757,0.084028305,0.071929096,-0.28473098,0.68339621,-0.059202027,0.63424287,0.039241666,-0.38064517,0.44985852,0.059625866,-0.30528158,0.27442892,-0.039338465,1.0348222,0.093113168,-0.8079394,-0.22166462,0.23216666,0.12226536,0.35642139,0.21922625,0.40854569
6.2180039,0.036024921,-0.066660035,0.10479602,-0.1860489,0.14139602,4.09585,-0.59280103,-0.50033832,-0.58767025,0.42142954,-0.12626741,-0.058474606,0.44970669,-0.10657516,-0.36879116,-0.38647652,-0.14930563,-0.21626662,-0.16084514,0.0036949695,-0.059799678,0.11446535,0.055552728,0.18016525,-0.050553062,-0.17050355,-0.2041669,-0.11823605,-0.18218823,0.028167144,0.15341088,0.04530678,0.13146228,0.11110002,-0.23853657,-0.45864259,0.045433011,-0.13227877,-0.11868402,-0.062074601,-0.0537924,0.14993336,0.1398846,0.33875593,0.34348546,0.14300882,-0.099627765,-0.46318973,0.030308383,-0.0064427661,-0.066122637,0.056768751,0.012508438,0.12363722,0.26834801,0.46893816,0.41697282,0.37287055,0.17594673,-0.11644547,-0.02715447,-0.04507374,0.04924941,0.09755755,-0.040493981,0.20091453,0.25433502,0.29516082,0.34823843,0.1192099,-0.1865887,-0.0056079824,0.021055504,-0.0045270147,0.20922536,0.010039373,0.20925489,0.20335432,0.12627302,0.16183601,0.1085978,0.050155864,0.030563745,-0.084254699,-0.077056147,-0.012666951,0.037419727,-0.049002769,-0.2835056,-0.38318035,-0.32479848,0.82506891,-0.19492045,0.24248884,0.26723064,-0.22964351,-0.089223429,0.1958419,-0.089880493,-0.058079522,-0.67952239,-0.062211582,0.055755856,-0.46102466,0.17762995,-0.48606928,-0.17655142,-0.75443824,0.072508519,0.10816237,-0.051643249,-0.094628009,-8.16658e-05,-0.23268622,-0.134539,-0.4000594,-0.049902835,0.42377898,-0.10836566,-0.31780775,0.016339293,-1.1695296,0.67292274,0.34393737,0.021658722,0.23886976,0.52240446,-0.029864611,-0.2118659,0.36565114,-0.33676242,-0.04467834,-0.25140988,-0.48669684,0.6431384,0.17564713,0.19521214,0.062923313,-0.31999324,-0.62360031,0.11750571,-0.30506749,0.0087870834,0.031106302,0.082219384,-0.43803483,0.33374811,-0.18007105,0.51411583,-1.1370264,-0.4977707,0.34823449,0.19777615,-0.23759227,0.33969117,0.23584753,1.0302227,0.036643256,-0.31854589,-0.31532189,0.20230845,0.12567666,0.38833205,0.2253729,0.40193183
6.2086973,0.04438795,-0.059028703,0.1025676,-0.19177823,0.1545191,3.9937408,-0.49973121,-0.52752349,-0.055102609,-0.13658694,-0.15455561,0.015215059,0.49300627,-0.076405269,-0.30949187,-0.27536553,-0.23417588,-0.29259962,-0.23112958,-0.061627013,-0.055945775,0.12356058,0.088145481,0.16131113,-0.039244656,-0.078124715,-0.26177029,-0.064536196,-0.17735398,-0.020472044,0.1721101,0.076532575,0.12252482,0.080735931,-0.30838126,-0.47473603,-0.034670905,-0.05098916,-0.038743817,-0.019109784,-0.03969416,0.22067093,0.16915942,0.34407912,0.36930395,0.17427804,-0.089420547,-0.61805283,-0.042970537,-0.01689909,0.008785246,-0.02641878,0.093986814,0.17236578,0.39084594,0.44358239,0.40983581,0.3488649,0.076686559,0.0044198518,-0.12410141,0.016845924,0.026187565,0.028055384,0.047093626,0.19379305,0.3235351,0.4268751,0.42372573,0.045940743,-0.20617816,0.093917783,-0.018007698,-0.065008655,0.15335493,0.0083548096,0.21864262,0.14901839,0.12622877,0.17113402,0.12461447,-0.075769348,-0.14683265,-0.12919544,-0.069867548,0.012350205,0.049260617,-0.079826488,-0.22467795,-0.25332203,0.014819057,0.55088403,-0.18148358,0.032894062,0.26411749,0.40249315,0.16975059,-0.11425394,0.43216245,-0.65571128,0.059182976,0.071084401,-0.44064531,-0.39212733,-0.017427727,-0.83961895,-0.11139049,-0.10986422,0.26807537,0.19287882,-0.45950957,-0.238711,-0.0091327664,0.083970765,0.10817317,0.2171982,0.17159232,0.75965728,-0.014811602,0.12133532,0.56499788,-0.72578665,0.59187634,0.53630979,0.060741583,0.66073085,-0.018581252,0.24952194,0.42464927,0.43248199,-0.59656683,-0.14932285,-0.16202971,-0.073787684,0.27039296,-0.090403674,-0.086121759,0.4086663,0.20500344,-0.28784039,0.89212719,-0.43258314,-0.086206071,0.0072204391,0.07744617,0.12573078,0.62424914,0.51604859,0.2665295,-0.04417853,-0.40532493,0.38238538,-0.0088042671,-0.22771074,0.3070334,0.68663735,0.14210417,-0.074910683,-0.55435504,-0.3861491,0.016521145,0.1224376,0.40320029,0.17308531,0.35561724
6.2253082,0.0045003768,-0.070088953,0.098328361,-0.21146089,0.15281201,4.0631146,-0.54373793,-0.37845518,4.4606784,-4.6510127,-0.1174571,-0.06921135,0.51460717,-0.028012155,-0.34077251,-0.21753155,-0.14244284,-0.13038469,-0.10220724,-0.049847022,-0.10802665,0.085493939,0.076120843,0.17067882,-0.025872248,0.020270388,-0.19305003,-0.047070157,-0.1568101,-0.047333177,0.15285084,0.047291628,0.094961306,0.091465584,-0.27305826,-0.52578916,-0.027972411,-0.022395281,-0.0018985848,-0.019632435,-0.028062843,0.20312447,0.1463761,0.32504925,0.3667536,0.17316557,-0.12062201,-0.64380799,-0.084290499,-0.038454098,0.0083990808,-0.022813915,0.089610786,0.16718641,0.39500539,0.47098137,0.37957311,0.31158359,0.051332215,-0.049287407,-0.14423365,-0.079036145,-0.022884509,0.018118055,0.020805085,0.17957688,0.28333278,0.42945198,0.43348181,0.034345385,-0.2665216,-0.047207994,-0.14058721,-0.19264084,0.051910992,-0.044868852,0.1788465,0.11728719,0.11224011,0.17649549,0.097185561,-0.095815391,-0.27725854,-0.18227479,-0.10807029,-0.0063816262,0.025179998,-0.14629918,-0.30336536,-0.32922858,-0.12711472,0.50651877,-0.1383336,0.016474075,0.62069086,0.17657625,0.52972091,-0.060227799,-0.073889168,0.90417783,-0.71072593,-0.036846529,-0.26600378,-0.49798372,-0.1108716,-0.77525484,-0.095409263,-0.16941405,0.58804403,0.036056019,-0.072057863,-0.25110053,-0.35205129,-0.15118444,-0.18397936,0.38472699,-0.40801424,0.15995224,-0.14458454,-0.35150118,-0.099150549,-0.90126507,0.37080032,0.25406349,-0.10933981,0.29770177,-0.64860591,-0.13236568,0.028797089,-0.048340538,-0.46717367,-0.12995757,-0.34017533,-0.40472138,-0.071883711,-0.39166282,-0.15829347,0.26682771,-0.2759343,-1.1316139,0.6076906,-0.12301363,0.3836933,-0.08597047,-0.38750793,-0.5876876,-0.093320996,-0.28104585,-0.36009325,0.17613292,0.295387,0.38122852,0.68867696,-0.013332299,0.30571276,-0.31592063,0.50814228,0.11073356,-0.72560446,-0.3797007,0.060986527,0.1296297,0.37448861,0.18842142,0.3654582
6.2240246,0.01585424,-0.074436082,0.1127041,-0.20931103,0.16906145,4.1025941,-0.41147009,-0.26739282,2.091789,-2.2884733,-0.13963369,-0.045933104,0.48308103,-0.11403534,-0.442361,-0.30674124,-0.17292966,-0.20983261,-0.15226088,-0.05144985,-0.073946577,0.047738194,-0.052157103,0.12112644,-0.069164099,-0.048821914,-0.1607019,-0.055163231,-0.20174919,-0.033286137,0.14611795,0.036597845,0.091458698,0.12134625,-0.22802504,-0.48915145,0.0082557209,-0.083883318,-0.065148565,0.050815061,-0.029785021,0.11859385,0.13737269,0.30921856,0.39031217,0.23257408,-0.13980278,-0.51658555,0.021258378,0.012376951,-0.030365844,0.053984517,0.016684923,0.12789262,0.35871736,0.43105165,0.34572214,0.312329,0.075191982,-0.078109735,-0.16074304,-0.040448209,0.031712332,0.064164459,0.018644929,0.17331205,0.26948499,0.31806398,0.41661336,0.16119147,-0.12081244,-0.065298871,-0.040100671,-0.06294345,0.090088116,-0.096779821,0.17051224,0.16492233,0.15905038,0.19128209,0.14130296,-0.015107707,-0.12995146,-0.16486969,-0.083513382,-0.03699285,-0.03453274,0.042513971,-0.3299675,-0.36727733,-0.28712381,0.50408187,0.095046473,-0.10330022,0.36093027,0.43906798,0.55683017,-0.000551148,0.10511465,0.9470524,-0.30966505,0.21768846,-0.52758745,-0.53761333,-0.027225562,-1.2246908,-0.28734386,-0.05580452,0.63648895,0.10344509,0.091371573,-0.072074525,0.03320755,-0.043146653,-0.1310335,0.39647262,0.49096447,0.17262319,-0.12247717,-0.087660102,0.074624132,-0.89540226,0.49062062,0.63471754,-0.0020949163,0.062687509,0.1142276,-0.10478115,-0.25250444,0.042636147,-0.32810837,0.073764728,-0.37903282,-0.19686115,-0.16033492,-0.80984243,-0.28656206,0.25201223,-0.23135027,-0.73303305,0.37958659,-0.39073728,0.25606304,0.12775497,0.051784254,-0.62176865,-0.13726524,-0.14044849,-0.22968952,0.081285477,0.16771836,0.48371919,0.56748345,-0.058288024,0.31475921,0.11668888,0.80830611,0.093051563,-0.40377532,-0.32062864,-0.16320355,0.13080302,0.37738514,0.19029397,0.47994395
6.2060596,0.0041017266,-0.066026423,0.12772759,-0.20736322,0.15812995,4.0825357,-0.54743046,-0.38913906,0.79916593,-0.89654295,-0.1578969,-0.10423007,0.49829538,-0.1372892,-0.42208714,-0.28947737,-0.041114929,-0.15687434,-0.090787626,-0.07349535,-0.13022216,0.083848609,0.088160066,0.16768218,-0.0096729523,-0.082684534,-0.19424837,-0.070395112,-0.14434989,0.0031523673,0.15296314,0.092885407,0.11377171,0.069050426,-0.22964902,-0.50489688,0.0072390385,-0.0069418912,-0.0055920213,-0.10381957,-0.021562485,0.2314686,0.18264471,0.27572563,0.30464647,0.11214654,-0.10922938,-0.56892567,-0.022360225,0.0011668338,0.00016871295,0.027193429,0.088732791,0.1877214,0.31682117,0.43526754,0.41850204,0.31184354,0.10303872,-0.14292613,-0.15823961,-0.042140507,0.016012278,0.036587828,0.010478274,0.26878057,0.3652346,0.43688212,0.39541344,0.014649465,-0.20982207,0.010908336,-0.03391359,-0.11420174,0.14331789,0.035174886,0.18868705,0.17625773,0.13464893,0.19519578,0.086125979,-0.06522235,-0.12297247,-0.14996253,-0.031926956,0.039671533,0.095641254,-0.098826004,-0.30457318,-0.3430808,-0.084480543,0.33417331,-0.33218738,-0.27929545,0.80128525,-0.0032080563,0.30439093,-0.44613385,-0.7719859,0.16009857,-0.10867884,-0.064125363,-0.048662515,-0.32154876,0.15976662,-0.72308661,-0.0024415695,0.35020386,0.53525992,0.17017188,-0.20920371,-0.12007196,-0.32011733,-0.12669036,0.01426617,-0.16132179,-0.34933171,0.11178789,-0.11396779,0.16972634,0.060001995,-0.59236207,1.0217722,0.86510773,0.030760003,0.3170425,-0.54365643,-0.062624749,0.38392295,0.68553631,-0.00082946878,-0.1917517,0.12748032,-0.14373592,0.65852226,0.29494692,0.54460952,0.32616392,-0.34031181,-1.0191041,-0.10325729,-0.27656524,0.065279563,-0.091693457,-0.35834445,-0.34715186,-0.28046474,0.080315485,0.11088151,0.65955123,0.17915053,0.21961794,-0.060087521,-0.44186592,0.38894397,0.30515982,0.4901653,0.29118961,-0.6835499,-0.30763772,0.35066891,0.12013351,0.38227791,0.21075846,0.39808018
